"Country","Pop_Class","Food","FoodId","Nr_Consumer","Mean"
"Germany","Adults","banana","1","2760","70.3205797101449"
"Germany","Adults","apple","3","7924","267.406707470974"
"Germany","Adults","apricot","4","573","141.069720767888"
"Germany","Adults","artichokes","5","33","25.7742424242424"
"Germany","Adults","asparagus","6","331","71.2416918429003"
"Germany","Adults","avocado","7","53","44.0877358490566"
"Germany","Adults","barley","8","6","47.1416666666667"
"Germany","Adults","beef","9","2347","49.6347464848743"
"Germany","Adults","pepper","10","2401","27.7064731361933"
"Germany","Adults","broccoli","12","402","54.6690298507463"
"Germany","Adults","chicken","13","3722","41.4052794196668"
"Germany","Adults","butter","15","6381","17.0224887165021"
"Germany","Adults","cabbage","16","1190","36.5380672268908"
"Germany","Adults","carrot","18","2009","33.9732702837232"
"Germany","Adults","cauliflower","19","573","57.7230366492147"
"Germany","Adults","celery","20","33","36.4848484848485"
"Germany","Adults","cheese","21","13209","21.3747634188811"
"Germany","Adults","cocoa","22","1087","98.7301747930083"
"Germany","Adults","corn","25","767","28.3631029986962"
"Germany","Adults","corn oil","26","39","5.55897435897436"
"Germany","Adults","cucumber","28","2636","33.7928869499241"
"Germany","Adults","beans","29","967","58.0567735263702"
"Germany","Adults","egg","31","5257","36.5160975841735"
"Germany","Adults","figs","32","57","46.3333333333333"
"Germany","Adults","fish","33","1000","68.6125"
"Germany","Adults","garlic","35","607","0.554710049423394"
"Germany","Adults","grapefruit","36","224","185.121875"
"Germany","Adults","hazelnuts","37","678","18.0120943952802"
"Germany","Adults","honey","38","1683","16.222073677956"
"Germany","Adults","kiwi","41","526","55.8697718631179"
"Germany","Adults","lamb","42","144","62.1024305555556"
"Germany","Adults","lard","43","39","5.8448717948718"
"Germany","Adults","lettuce","44","1150","19.5006086956522"
"Germany","Adults","milk","47","15372","100.447121389539"
"Germany","Adults","olive oil","50","1404","5.49184544159544"
"Germany","Adults","olives","51","419","10.9819809069212"
"Germany","Adults","onion","52","4903","9.59418723230675"
"Germany","Adults","orange","53","2856","185.603711484594"
"Germany","Adults","papaya","55","21","61.9714285714286"
"Germany","Adults","peach","56","793","90.4609709962169"
"Germany","Adults","peanuts","57","82","14.7225609756098"
"Germany","Adults","pear","58","692","95.3704479768786"
"Germany","Adults","peppermint","60","3","1.66666666666667"
"Germany","Adults","pig","61","3197","71.9916640600563"
"Germany","Adults","pineapple","62","390","116.459871794872"
"Germany","Adults","pistachio","63","44","21.8659090909091"
"Germany","Adults","plum","64","213","107.205164319249"
"Germany","Adults","pork","65","8398","45.1988449630864"
"Germany","Adults","potato","66","7542","82.7437417130734"
"Germany","Adults","raspberries","68","117","56.765811965812"
"Germany","Adults","sugar","69","3926","13.4051850483953"
"Germany","Adults","coffee","70","15049","309.733882782909"
"Germany","Adults","peas","71","663","26.1675716440422"
"Germany","Adults","soybean oil","72","21","3.6452380952381"
"Germany","Adults","spinach","75","443","49.5113995485327"
"Germany","Adults","strawberries","76","434","98.1791474654378"
"Germany","Adults","sunflower oil","77","1373","3.60444319009468"
"Germany","Adults","sweet corn","79","253","22.9278656126482"
"Germany","Adults","sweet potatoes","80","3","63.1666666666667"
"Germany","Adults","grape","81","1253","140.713527533919"
"Germany","Adults","tomato","83","6675","45.53734082397"
"Germany","Adults","turkey","84","900","61.0919444444444"
"Germany","Adults","walnuts","85","261","16.0036398467433"
"Germany","Adults","watermelon","86","210","147.143095238095"
"Germany","Adults","wheat","87","13713","53.7760415299351"
"Germany","Adults","wheat flour","88","2538","41.9558421985816"
"Germany","Adults","rice","89","2174","58.0552897884085"
"Germany","Elderly","banana","1","526","64.8651140684411"
"Germany","Elderly","apple","3","1703","219.549089841456"
"Germany","Elderly","apricot","4","137","104.869343065693"
"Germany","Elderly","artichokes","5","5","30"
"Germany","Elderly","asparagus","6","82","88.6048780487805"
"Germany","Elderly","avocado","7","18","38.7222222222222"
"Germany","Elderly","barley","8","3","68"
"Germany","Elderly","beef","9","533","48.1710131332082"
"Germany","Elderly","pepper","10","365","29.7723493150685"
"Germany","Elderly","broccoli","12","92","62.8195652173913"
"Germany","Elderly","chicken","13","677","37.4030280649926"
"Germany","Elderly","butter","15","1404","18.1265313390313"
"Germany","Elderly","cabbage","16","229","44.0460698689956"
"Germany","Elderly","carrot","18","402","32.1180348258706"
"Germany","Elderly","cauliflower","19","133","55.012030075188"
"Germany","Elderly","celery","20","9","23.45"
"Germany","Elderly","cheese","21","2662","18.2271975957926"
"Germany","Elderly","cocoa","22","91","74.9307692307692"
"Germany","Elderly","corn","25","140","30.3875"
"Germany","Elderly","corn oil","26","8","6.08125"
"Germany","Elderly","cucumber","28","418","39.5665071770335"
"Germany","Elderly","beans","29","285","66.0021052631579"
"Germany","Elderly","egg","31","912","33.8577823464912"
"Germany","Elderly","figs","32","20","41.375"
"Germany","Elderly","fish","33","206","66.1206310679612"
"Germany","Elderly","garlic","35","120","0.579175"
"Germany","Elderly","grapefruit","36","65","151.468461538462"
"Germany","Elderly","hazelnuts","37","36","7.87916666666667"
"Germany","Elderly","honey","38","569","16.7785588752197"
"Germany","Elderly","kiwi","41","175","54.8857142857143"
"Germany","Elderly","lamb","42","30","59.665"
"Germany","Elderly","lard","43","16","6.346875"
"Germany","Elderly","lettuce","44","237","24.2886075949367"
"Germany","Elderly","milk","47","2935","88.4138500851789"
"Germany","Elderly","oats","49","2","73.625"
"Germany","Elderly","olive oil","50","316","5.42563291139241"
"Germany","Elderly","olives","51","47","9.47872340425532"
"Germany","Elderly","onion","52","925","10.6171351351351"
"Germany","Elderly","orange","53","560","134.519464285714"
"Germany","Elderly","papaya","55","6","72.9166666666667"
"Germany","Elderly","peach","56","189","88.112962962963"
"Germany","Elderly","peanuts","57","8","10.51875"
"Germany","Elderly","pear","58","192","91.6799479166667"
"Germany","Elderly","pecans","59","2","9.925"
"Germany","Elderly","pig","61","605","59.7961157024793"
"Germany","Elderly","pineapple","62","88","78.3761363636364"
"Germany","Elderly","pistachio","63","4","19.625"
"Germany","Elderly","plum","64","71","108.637323943662"
"Germany","Elderly","pork","65","1643","39.3414485696896"
"Germany","Elderly","potato","66","1794","92.0971293199554"
"Germany","Elderly","raspberries","68","30","52.83"
"Germany","Elderly","sugar","69","753","10.4166009296149"
"Germany","Elderly","coffee","70","3379","271.453052678307"
"Germany","Elderly","peas","71","119","32.9525210084034"
"Germany","Elderly","soybean oil","72","2","5.9"
"Germany","Elderly","spinach","75","124","51.0923387096774"
"Germany","Elderly","strawberries","76","116","107.477586206897"
"Germany","Elderly","sunflower oil","77","218","3.12362385321101"
"Germany","Elderly","sweet corn","79","15","26.94"
"Germany","Elderly","sweet potatoes","80","1","52.5"
"Germany","Elderly","grape","81","317","116.605205047319"
"Germany","Elderly","tomato","83","1074","51.3347765363128"
"Germany","Elderly","turkey","84","110","59.8313636363636"
"Germany","Elderly","walnuts","85","101","11.819801980198"
"Germany","Elderly","watermelon","86","33","110.348484848485"
"Germany","Elderly","wheat","87","2431","51.450827848622"
"Germany","Elderly","wheat flour","88","283","37.2673144876325"
"Germany","Elderly","rice","89","291","56.848969072165"
"Germany","Very elderly","banana","1","138","64.6300724637681"
"Germany","Very elderly","apple","3","420","198.710119047619"
"Germany","Very elderly","apricot","4","30","80.8166666666666"
"Germany","Very elderly","asparagus","6","24","73.3229166666667"
"Germany","Very elderly","avocado","7","1","15.3"
"Germany","Very elderly","beef","9","119","42.8504201680672"
"Germany","Very elderly","pepper","10","65","27.7708"
"Germany","Very elderly","broccoli","12","17","56.4882352941176"
"Germany","Very elderly","chicken","13","155","40.1258064516129"
"Germany","Very elderly","butter","15","364","20.5888736263736"
"Germany","Very elderly","cabbage","16","44","39.1943181818182"
"Germany","Very elderly","carrot","18","88","28.6664772727273"
"Germany","Very elderly","cauliflower","19","37","62.3"
"Germany","Very elderly","celery","20","2","27.75"
"Germany","Very elderly","cheese","21","622","17.4775723472669"
"Germany","Very elderly","cocoa","22","33","66.3666666666667"
"Germany","Very elderly","corn","25","27","24.8277777777778"
"Germany","Very elderly","corn oil","26","4","6.1375"
"Germany","Very elderly","cucumber","28","91","35.6934065934066"
"Germany","Very elderly","beans","29","57","88.3350877192983"
"Germany","Very elderly","egg","31","220","33.6465681818182"
"Germany","Very elderly","figs","32","4","30.875"
"Germany","Very elderly","fish","33","65","61.7115384615385"
"Germany","Very elderly","garlic","35","29","0.446603448275862"
"Germany","Very elderly","grapefruit","36","11","155.840909090909"
"Germany","Very elderly","hazelnuts","37","10","13.28"
"Germany","Very elderly","honey","38","142","15.7017605633803"
"Germany","Very elderly","kiwi","41","33","54.1818181818182"
"Germany","Very elderly","lamb","42","5","47.4"
"Germany","Very elderly","lard","43","5","2.99"
"Germany","Very elderly","lettuce","44","52","22.2961538461538"
"Germany","Very elderly","milk","47","708","93.4697740112994"
"Germany","Very elderly","olive oil","50","70","4.925"
"Germany","Very elderly","olives","51","4","12.625"
"Germany","Very elderly","onion","52","206","9.58422330097087"
"Germany","Very elderly","orange","53","129","152.737984496124"
"Germany","Very elderly","papaya","55","1","52.5"
"Germany","Very elderly","peach","56","42","97.7988095238095"
"Germany","Very elderly","peanuts","57","2","16.25"
"Germany","Very elderly","pear","58","40","92.07625"
"Germany","Very elderly","pig","61","136","53.3014705882353"
"Germany","Very elderly","pineapple","62","21","75.1619047619048"
"Germany","Very elderly","pistachio","63","1","20"
"Germany","Very elderly","plum","64","16","154.28125"
"Germany","Very elderly","pork","65","349","36.2858166189112"
"Germany","Very elderly","potato","66","467","92.2707708779443"
"Germany","Very elderly","raspberries","68","11","38.3636363636364"
"Germany","Very elderly","sugar","69","169","10.0695266272189"
"Germany","Very elderly","coffee","70","809","238.190009888752"
"Germany","Very elderly","peas","71","17","43.4676470588235"
"Germany","Very elderly","soybean oil","72","1","2.25"
"Germany","Very elderly","spinach","75","29","56.6362068965517"
"Germany","Very elderly","strawberries","76","30","108.17"
"Germany","Very elderly","sunflower oil","77","50","3.427"
"Germany","Very elderly","sweet corn","79","5","18.9"
"Germany","Very elderly","grape","81","59","104.048305084746"
"Germany","Very elderly","tomato","83","248","52.1201612903226"
"Germany","Very elderly","turkey","84","22","67.3522727272727"
"Germany","Very elderly","walnuts","85","26","10.1076923076923"
"Germany","Very elderly","watermelon","86","3","56.5"
"Germany","Very elderly","wheat","87","582","48.7856142611684"
"Germany","Very elderly","wheat flour","88","60","35.472"
"Germany","Very elderly","rice","89","65","53.0038461538462"
"Germany","Other children","banana","1","812","40.2715227832512"
"Germany","Other children","apple","3","2617","110.169193924341"
"Germany","Other children","apricot","4","58","25.8469137931035"
"Germany","Other children","artichokes","5","9","4.28462962962963"
"Germany","Other children","asparagus","6","82","15.6713983739837"
"Germany","Other children","avocado","7","5","10.7836666666667"
"Germany","Other children","barley","8","11","8.34827272727273"
"Germany","Other children","beef","9","828","16.0358011272142"
"Germany","Other children","pepper","10","1932","5.94461114561767"
"Germany","Other children","blueberries","11","23","22.5235072463768"
"Germany","Other children","broccoli","12","207","18.4270692431562"
"Germany","Other children","chicken","13","2360","15.9146819915254"
"Germany","Other children","butter","15","1443","7.42850023100023"
"Germany","Other children","cabbage","16","193","16.3932711571675"
"Germany","Other children","carrot","18","1173","20.3718388746803"
"Germany","Other children","cauliflower","19","219","13.9306780821918"
"Germany","Other children","celery","20","59","5.3448220338983"
"Germany","Other children","cheese","21","2740","10.7659607664234"
"Germany","Other children","cocoa","22","1923","9.59331443924424"
"Germany","Other children","coconut oil","24","192","0.455809895833333"
"Germany","Other children","corn","25","970","6.18686085910653"
"Germany","Other children","corn oil","26","91","2.37311355311355"
"Germany","Other children","cucumber","28","880","27.3178727272727"
"Germany","Other children","beans","29","258","16.4576582687339"
"Germany","Other children","egg","31","2444","20.0290819012548"
"Germany","Other children","figs","32","2","6"
"Germany","Other children","fish","33","461","25.6512176428055"
"Germany","Other children","garlic","35","483","0.284921670117322"
"Germany","Other children","grapefruit","36","20","29.2943666666667"
"Germany","Other children","hazelnuts","37","50","3.55896"
"Germany","Other children","honey","38","457","5.91524361779723"
"Germany","Other children","kiwi","41","251","27.386224435591"
"Germany","Other children","lamb","42","38","14.3933815789474"
"Germany","Other children","lard","43","73","1.43542922374429"
"Germany","Other children","lettuce","44","447","14.487562639821"
"Germany","Other children","milk","47","4480","105.177853645833"
"Germany","Other children","oats","49","3","3.55555555555556"
"Germany","Other children","olive oil","50","677","2.17990792712949"
"Germany","Other children","olives","51","127","3.72654855643045"
"Germany","Other children","onion","52","1335","5.03808229712859"
"Germany","Other children","orange","53","620","84.4066526881721"
"Germany","Other children","palm oil","54","6","0.551777777777778"
"Germany","Other children","papaya","55","2","36.7166666666667"
"Germany","Other children","peach","56","161","39.8035652173913"
"Germany","Other children","peanuts","57","31","6.08494623655914"
"Germany","Other children","pear","58","296","38.0519076576577"
"Germany","Other children","peppermint","60","1","0.666666666666667"
"Germany","Other children","pig","61","750","20.591146"
"Germany","Other children","pineapple","62","113","26.691383480826"
"Germany","Other children","pistachio","63","17","7.11723529411765"
"Germany","Other children","plum","64","51","32.7168300653595"
"Germany","Other children","pork","65","1503","16.970786205367"
"Germany","Other children","potato","66","2081","40.307113647285"
"Germany","Other children","raspberries","68","69","22.4256086956522"
"Germany","Other children","sugar","69","1994","5.27025203945169"
"Germany","Other children","coffee","70","39","24.9083247863248"
"Germany","Other children","peas","71","425","9.56211529411765"
"Germany","Other children","soybean oil","72","41","0.498447154471545"
"Germany","Other children","spinach","75","339","21.5038411996067"
"Germany","Other children","strawberries","76","351","43.396408357075"
"Germany","Other children","sunflower oil","77","425","2.04442274509804"
"Germany","Other children","sweet corn","79","234","11.728089031339"
"Germany","Other children","grape","81","445","54.1045685393258"
"Germany","Other children","tomato","83","1923","16.630264950598"
"Germany","Other children","turkey","84","296","18.1140259009009"
"Germany","Other children","walnuts","85","53","5.00972955974843"
"Germany","Other children","watermelon","86","90","63.822037037037"
"Germany","Other children","wheat","87","4251","28.3112306908178"
"Germany","Other children","wheat flour","88","1103","38.8827718343911"
"Germany","Other children","rice","89","732","22.800783014572"
"Germany","Adolescents","banana","1","321","63.9378400830737"
"Germany","Adolescents","apple","3","1294","239.030297527048"
"Germany","Adolescents","apricot","4","59","213.249107344633"
"Germany","Adolescents","artichokes","5","4","13.7075"
"Germany","Adolescents","asparagus","6","32","19.95928125"
"Germany","Adolescents","avocado","7","5","28.2145333333333"
"Germany","Adolescents","barley","8","2","12.0601666666667"
"Germany","Adolescents","beef","9","444","31.7459054054054"
"Germany","Adolescents","pepper","10","606","11.0018215071507"
"Germany","Adolescents","blueberries","11","6","40.3086666666667"
"Germany","Adolescents","broccoli","12","62","35.5238548387097"
"Germany","Adolescents","chicken","13","842","24.7960550277118"
"Germany","Adolescents","butter","15","916","12.9994450509461"
"Germany","Adolescents","cabbage","16","147","26.4958480725624"
"Germany","Adolescents","carrot","18","388","25.7661383161512"
"Germany","Adolescents","cauliflower","19","92","34.2552028985507"
"Germany","Adolescents","celery","20","25","12.9904266666667"
"Germany","Adolescents","cheese","21","1693","19.8606052372514"
"Germany","Adolescents","cocoa","22","673","48.1463016344725"
"Germany","Adolescents","coconut oil","24","87","0.734264367816092"
"Germany","Adolescents","corn","25","326","9.78976124744376"
"Germany","Adolescents","corn oil","26","16","4.31891666666667"
"Germany","Adolescents","cucumber","28","417","31.2825807354117"
"Germany","Adolescents","beans","29","108","44.8685154320988"
"Germany","Adolescents","egg","31","1071","30.9670099595394"
"Germany","Adolescents","figs","32","8","23.7083333333333"
"Germany","Adolescents","fish","33","131","49.6676183206107"
"Germany","Adolescents","garlic","35","169","0.309138067061144"
"Germany","Adolescents","grapefruit","36","7","280.135714285714"
"Germany","Adolescents","hazelnuts","37","172","20.9855523255814"
"Germany","Adolescents","honey","38","157","11.4731231422505"
"Germany","Adolescents","kiwi","41","69","47.8535555555556"
"Germany","Adolescents","lamb","42","19","50.6277543859649"
"Germany","Adolescents","lard","43","19","1.44601754385965"
"Germany","Adolescents","lettuce","44","249","18.0795455153949"
"Germany","Adolescents","milk","47","2113","129.300828442972"
"Germany","Adolescents","olive oil","50","261","3.47784993614304"
"Germany","Adolescents","olives","51","78","4.24955982905983"
"Germany","Adolescents","onion","52","750","7.36357355555556"
"Germany","Adolescents","orange","53","502","204.979587649402"
"Germany","Adolescents","palm oil","54","6","0.611111111111111"
"Germany","Adolescents","papaya","55","2","60.8333333333333"
"Germany","Adolescents","peach","56","78","67.8291196581197"
"Germany","Adolescents","peanuts","57","33","18.5594848484848"
"Germany","Adolescents","pear","58","72","66.0704768518519"
"Germany","Adolescents","peppermint","60","1","1.5"
"Germany","Adolescents","pig","61","461","48.6522964569776"
"Germany","Adolescents","pineapple","62","53","46.5936729559748"
"Germany","Adolescents","pistachio","63","6","12.5611111111111"
"Germany","Adolescents","plum","64","32","34.8029270833333"
"Germany","Adolescents","pork","65","1102","33.4113045977011"
"Germany","Adolescents","potato","66","1108","70.7801218411552"
"Germany","Adolescents","raspberries","68","25","32.6131066666667"
"Germany","Adolescents","sugar","69","745","8.55564720357942"
"Germany","Adolescents","coffee","70","299","166.509904124861"
"Germany","Adolescents","peas","71","151","17.4971964679912"
"Germany","Adolescents","soybean oil","72","16","1.00727083333333"
"Germany","Adolescents","spinach","75","94","30.7561205673759"
"Germany","Adolescents","strawberries","76","122","49.9772131147541"
"Germany","Adolescents","sunflower oil","77","238","2.93689495798319"
"Germany","Adolescents","sweet corn","79","66","14.2742474747475"
"Germany","Adolescents","grape","81","124","103.935201612903"
"Germany","Adolescents","tomato","83","1092","29.7741712454212"
"Germany","Adolescents","turkey","84","127","48.616813648294"
"Germany","Adolescents","walnuts","85","16","9.360375"
"Germany","Adolescents","watermelon","86","24","136.970083333333"
"Germany","Adolescents","wheat","87","2546","49.1916961901021"
"Germany","Adolescents","wheat flour","88","604","51.0995129690949"
"Germany","Adolescents","rice","89","356","47.3143258426966"
"Germany","Toddlers","banana","1","452","45.3117182890856"
"Germany","Toddlers","apple","3","776","56.6901941580756"
"Germany","Toddlers","apricot","4","16","20.5364583333333"
"Germany","Toddlers","artichokes","5","1","0.705"
"Germany","Toddlers","asparagus","6","28","4.3502380952381"
"Germany","Toddlers","avocado","7","8","6.43520833333333"
"Germany","Toddlers","barley","8","3","3.45333333333333"
"Germany","Toddlers","beef","9","255","8.35768562091503"
"Germany","Toddlers","pepper","10","550","2.71097036363636"
"Germany","Toddlers","blueberries","11","2","5.25"
"Germany","Toddlers","broccoli","12","132","13.1349861111111"
"Germany","Toddlers","chicken","13","639","8.92805633802817"
"Germany","Toddlers","butter","15","482","4.77001486860304"
"Germany","Toddlers","cabbage","16","71","7.65615727699531"
"Germany","Toddlers","carrot","18","424","17.6055330188679"
"Germany","Toddlers","cauliflower","19","133","13.517335839599"
"Germany","Toddlers","celery","20","12","4.17145833333333"
"Germany","Toddlers","cheese","21","1002","9.14529807052562"
"Germany","Toddlers","cocoa","22","377","4.28432802829355"
"Germany","Toddlers","coconut oil","24","57","0.140454385964912"
"Germany","Toddlers","corn","25","269","2.19258302354399"
"Germany","Toddlers","corn oil","26","35","1.25042857142857"
"Germany","Toddlers","cucumber","28","213","14.192392801252"
"Germany","Toddlers","beans","29","100","7.57812833333333"
"Germany","Toddlers","egg","31","620","8.82664838709677"
"Germany","Toddlers","figs","32","1","5.33333333333333"
"Germany","Toddlers","fish","33","179","14.2106983240223"
"Germany","Toddlers","garlic","35","136","0.186656862745098"
"Germany","Toddlers","grapefruit","36","4","18.0579166666667"
"Germany","Toddlers","hazelnuts","37","8","2.31375"
"Germany","Toddlers","honey","38","130","2.4975"
"Germany","Toddlers","kiwi","41","91","24.7608058608059"
"Germany","Toddlers","lamb","42","9","9.64092592592593"
"Germany","Toddlers","lard","43","33","0.371247474747475"
"Germany","Toddlers","lettuce","44","60","3.40621666666667"
"Germany","Toddlers","milk","47","1492","106.242009830206"
"Germany","Toddlers","oats","49","2","1.58916666666667"
"Germany","Toddlers","olive oil","50","184","0.99401268115942"
"Germany","Toddlers","olives","51","24","2.94840277777778"
"Germany","Toddlers","onion","52","395","2.2822746835443"
"Germany","Toddlers","orange","53","201","41.9005140961857"
"Germany","Toddlers","palm oil","54","5","0.259333333333333"
"Germany","Toddlers","papaya","55","1","0.6"
"Germany","Toddlers","peach","56","65","24.6620512820513"
"Germany","Toddlers","peanuts","57","8","3.36395833333333"
"Germany","Toddlers","pear","58","143","28.3039393939394"
"Germany","Toddlers","pecans","59","1","4.66666666666667"
"Germany","Toddlers","pig","61","184","8.68078351449275"
"Germany","Toddlers","pineapple","62","28","16.6494642857143"
"Germany","Toddlers","pistachio","63","2","1.48333333333333"
"Germany","Toddlers","plum","64","23","23.4668115942029"
"Germany","Toddlers","pork","65","389","7.12617694944302"
"Germany","Toddlers","potato","66","733","25.3065266030014"
"Germany","Toddlers","raspberries","68","18","12.6925925925926"
"Germany","Toddlers","sugar","69","364","1.86639615384615"
"Germany","Toddlers","coffee","70","8","4.14583333333333"
"Germany","Toddlers","peas","71","188","5.35356205673759"
"Germany","Toddlers","soybean oil","72","10","0.311333333333333"
"Germany","Toddlers","spinach","75","164","14.6825365853659"
"Germany","Toddlers","strawberries","76","98","20.8173639455782"
"Germany","Toddlers","sunflower oil","77","99","1.02409595959596"
"Germany","Toddlers","sweet corn","79","85","4.47667843137255"
"Germany","Toddlers","sweet potatoes","80","2","51.3375"
"Germany","Toddlers","grape","81","195","37.1666923076923"
"Germany","Toddlers","tomato","83","440","10.1206806818182"
"Germany","Toddlers","turkey","84","122","9.51942486338798"
"Germany","Toddlers","walnuts","85","14","3.01916666666667"
"Germany","Toddlers","watermelon","86","29","25.8252873563218"
"Germany","Toddlers","wheat","87","1243","12.3464364440869"
"Germany","Toddlers","wheat flour","88","287","15.3779227642276"
"Germany","Toddlers","rice","89","261","11.4675670498084"
"Germany","Infants","banana","1","112","41.2108630952381"
"Germany","Infants","apple","3","104","29.4235384615385"
"Germany","Infants","apricot","4","3","4.63333333333333"
"Germany","Infants","asparagus","6","2","0.581666666666667"
"Germany","Infants","avocado","7","2","9.68333333333333"
"Germany","Infants","barley","8","1","4.36"
"Germany","Infants","beef","9","31","5.09120430107527"
"Germany","Infants","pepper","10","44","0.772617424242424"
"Germany","Infants","blueberries","11","3","7.84888888888889"
"Germany","Infants","broccoli","12","31","14.0935483870968"
"Germany","Infants","chicken","13","47","4.52513475177305"
"Germany","Infants","butter","15","91","3.46264468864469"
"Germany","Infants","cabbage","16","5","12.627"
"Germany","Infants","carrot","18","83","23.6765963855422"
"Germany","Infants","cauliflower","19","27","10.5350617283951"
"Germany","Infants","celery","20","2","6.73666666666667"
"Germany","Infants","cheese","21","122","26.3879781420765"
"Germany","Infants","cocoa","22","18","1.79722222222222"
"Germany","Infants","coconut oil","24","5","0.0290666666666667"
"Germany","Infants","corn","25","39","3.10149572649573"
"Germany","Infants","corn oil","26","12","4.23625"
"Germany","Infants","cucumber","28","12","6.36611111111111"
"Germany","Infants","beans","29","3","9.34555555555556"
"Germany","Infants","egg","31","48","4.36625"
"Germany","Infants","fish","33","26","9.74905128205128"
"Germany","Infants","garlic","35","7","0.0594285714285714"
"Germany","Infants","honey","38","8","0.942708333333333"
"Germany","Infants","kiwi","41","5","17.1333333333333"
"Germany","Infants","lard","43","3","0.202777777777778"
"Germany","Infants","lettuce","44","1","2.23833333333333"
"Germany","Infants","milk","47","301","149.804551495017"
"Germany","Infants","olive oil","50","18","0.877648148148148"
"Germany","Infants","onion","52","41","1.82182926829268"
"Germany","Infants","orange","53","21","12.6507142857143"
"Germany","Infants","palm oil","54","2","0.0833333333333333"
"Germany","Infants","peach","56","12","16.2666666666667"
"Germany","Infants","peanuts","57","1","3.76666666666667"
"Germany","Infants","pear","58","40","26.105"
"Germany","Infants","pig","61","24","6.77347916666667"
"Germany","Infants","plum","64","2","5.50333333333333"
"Germany","Infants","pork","65","36","5.79250462962963"
"Germany","Infants","potato","66","126","24.2204497354497"
"Germany","Infants","raspberries","68","2","4.95833333333333"
"Germany","Infants","sugar","69","25","0.704213333333333"
"Germany","Infants","peas","71","16","7.28782291666667"
"Germany","Infants","soybean oil","72","3","1.01611111111111"
"Germany","Infants","spinach","75","16","9.41720833333333"
"Germany","Infants","strawberries","76","7","5.30952380952381"
"Germany","Infants","sunflower oil","77","33","2.66859090909091"
"Germany","Infants","sweet corn","79","9","6.13851851851852"
"Germany","Infants","sweet potatoes","80","2","10.955"
"Germany","Infants","grape","81","19","17.7798245614035"
"Germany","Infants","tomato","83","26","5.5965"
"Germany","Infants","turkey","84","19","7.78842105263158"
"Germany","Infants","walnuts","85","1","0.233333333333333"
"Germany","Infants","watermelon","86","7","7.70238095238095"
"Germany","Infants","wheat","87","162","10.2072016460905"
"Germany","Infants","wheat flour","88","28","10.8459285714286"
"Germany","Infants","rice","89","40","13.4092333333333"
"Denmark","Adults","banana","1","2553","55.5838909126518"
"Denmark","Adults","apple","3","6348","63.9926893794821"
"Denmark","Adults","apricot","4","445","2.18668699839486"
"Denmark","Adults","artichokes","5","18","9.90792857142857"
"Denmark","Adults","asparagus","6","790","5.05832417118746"
"Denmark","Adults","avocado","7","382","15.8318825729245"
"Denmark","Adults","beef","9","4503","34.0573797970665"
"Denmark","Adults","pepper","10","6543","5.77441941042044"
"Denmark","Adults","blueberries","11","1","2.08085714285714"
"Denmark","Adults","broccoli","12","1360","10.7550289635854"
"Denmark","Adults","chicken","13","10803","14.2677749679322"
"Denmark","Adults","butter","15","4335","12.6309839276103"
"Denmark","Adults","cabbage","16","2753","10.4041561154066"
"Denmark","Adults","carrot","18","4204","36.1057172630375"
"Denmark","Adults","cauliflower","19","2177","5.71753292210775"
"Denmark","Adults","celery","20","193","11.090493955095"
"Denmark","Adults","cheese","21","18247","7.95733790681834"
"Denmark","Adults","cocoa","22","2940","0.928719058956916"
"Denmark","Adults","coconut oil","24","9","3.64920634920635"
"Denmark","Adults","corn","25","4519","4.29939973761578"
"Denmark","Adults","cranberries","27","8","1.875"
"Denmark","Adults","cucumber","28","4219","20.1742749455411"
"Denmark","Adults","beans","29","2144","3.9889044043177"
"Denmark","Adults","egg","31","9787","10.2398654030857"
"Denmark","Adults","figs","32","518","3.76267475638904"
"Denmark","Adults","fish","33","1706","3.97941743286998"
"Denmark","Adults","garlic","35","1064","0.388304645542427"
"Denmark","Adults","grapefruit","36","570","4.37339937343358"
"Denmark","Adults","hazelnuts","37","414","4.91364423740511"
"Denmark","Adults","honey","38","1222","0.708821097342374"
"Denmark","Adults","kiwi","41","429","24.5118328338328"
"Denmark","Adults","lamb","42","344","27.1677643964563"
"Denmark","Adults","lard","43","208","3.70495009157509"
"Denmark","Adults","lettuce","44","4329","9.39197183557184"
"Denmark","Adults","milk","47","16203","94.5395729895698"
"Denmark","Adults","olive oil","50","651","1.52430789261941"
"Denmark","Adults","olives","51","1557","2.7590994449032"
"Denmark","Adults","onion","52","5040","9.82554505668934"
"Denmark","Adults","orange","53","4271","62.7797655701241"
"Denmark","Adults","palm oil","54","8","0.203571428571429"
"Denmark","Adults","papaya","55","134","1.94216773276475"
"Denmark","Adults","peach","56","680","55.3221268907563"
"Denmark","Adults","peanuts","57","32","5.90892857142857"
"Denmark","Adults","pear","58","1583","51.7778180669615"
"Denmark","Adults","pig","61","4462","42.0557568808563"
"Denmark","Adults","pineapple","62","515","15.4039325011558"
"Denmark","Adults","plum","64","531","15.8336550085194"
"Denmark","Adults","pork","65","11922","21.6922769310039"
"Denmark","Adults","potato","66","7113","64.9059620195751"
"Denmark","Adults","raspberries","68","1191","1.7275005297669"
"Denmark","Adults","sugar","69","7281","9.86090197775031"
"Denmark","Adults","coffee","70","5162","596.49591363628"
"Denmark","Adults","peas","71","3759","8.85127855939396"
"Denmark","Adults","soybean oil","72","267","0.747962921348315"
